trans_amount,avail_credit,account_age,is_Client Expenses,is_Office Supplies,is_Payroll,is_Rent,is_Utilities,is_Vendor Payments,"is_Agriculture, Forestry, And Fishing",is_Construction,"is_Finance, Insurance, And Real Estate",is_Retail Trade,is_Wholesale Trade,metro_encoded,income_encoded
886.64,20050.24,88,0,0,0,0,1,0,0,0,0,0,1,1906,3
1518.24,29838.65,702,0,0,0,0,0,1,0,1,0,0,0,1873,1
179.27,38949.28,667,0,0,0,0,0,1,1,0,0,0,0,1940,2
1745.44,26492.49,272,0,0,0,0,0,1,0,0,0,1,0,1940,0
646.65,27668.11,178,0,0,0,1,0,0,0,0,0,1,0,1873,4
1579.0,36942.85,463,0,1,0,0,0,0,0,0,0,0,1,1688,3
1993.11,32895.88,287,1,0,0,0,0,0,0,1,0,0,0,1964,1
549.13,22807.64,641,0,1,0,0,0,0,0,0,1,0,0,1964,1
1553.43,18575.67,388,1,0,0,0,0,0,0,0,0,1,0,1964,4
1148.71,40.73,114,0,0,0,1,0,0,0,1,0,0,0,1906,3
914.46,23607.24,677,0,0,0,1,0,0,0,1,0,0,0,1906,1
1912.66,42549.39,425,1,0,0,0,0,0,0,1,0,0,0,1873,1
559.07,22538.93,469,0,0,0,0,1,0,1,0,0,0,0,1688,4
1789.36,2034.74,420,1,0,0,0,0,0,0,0,1,0,0,1906,0
366.51,43044.77,137,0,0,0,1,0,0,0,0,0,0,1,1964,0
1830.65,17916.16,228,0,0,0,0,0,1,1,0,0,0,0,1964,0
12.57,16754.98,574,0,0,1,0,0,0,1,0,0,0,0,1688,4
549.98,15685.04,299,0,0,0,0,1,0,0,1,0,0,0,1906,2
90.92,8831.73,318,0,0,0,1,0,0,1,0,0,0,0,1964,3
620.49,9532.13,684,0,1,0,0,0,0,1,0,0,0,0,1906,3
1638.93,27969.11,452,0,0,0,0,0,1,0,0,0,0,1,1940,4
998.08,36340.59,105,1,0,0,0,0,0,0,0,0,0,1,1940,4
234.17,22387.17,505,0,0,0,0,1,0,0,0,0,0,1,1964,4
700.61,13419.77,521,0,0,0,1,0,0,0,0,0,1,0,1688,0
1905.49,6318.41,614,0,0,0,0,1,0,0,1,0,0,0,1964,0
313.34,17082.9,175,0,0,1,0,0,0,0,0,1,0,0,1964,2
1673.98,8118.7,239,0,0,0,0,0,1,0,0,0,1,0,1873,3
1179.17,49689.69,227,0,1,0,0,0,0,0,1,0,0,0,1940,2
384.2,20131.58,683,1,0,0,0,0,0,0,0,1,0,0,1906,3
407.07,17957.66,724,1,0,0,0,0,0,0,1,0,0,0,1873,1
244.04,40132.04,594,0,0,0,0,1,0,0,0,0,0,1,1873,0
928.95,48149.09,726,0,1,0,0,0,0,0,0,0,1,0,1964,4
961.12,732.47,182,0,1,0,0,0,0,0,0,0,0,1,1964,4
1500.04,36409.52,58,1,0,0,0,0,0,0,0,0,1,0,1873,3
1873.97,48972.31,81,0,0,0,0,1,0,0,0,0,1,0,1873,0
1035.08,19444.86,580,0,0,0,1,0,0,0,1,0,0,0,1688,2
1450.45,30097.31,20,0,0,0,0,1,0,0,0,0,1,0,1688,1
1502.11,46203.23,286,0,0,0,1,0,0,0,0,1,0,0,1940,1
452.41,20720.58,316,0,1,0,0,0,0,1,0,0,0,0,1964,4
834.07,28831.64,35,0,0,1,0,0,0,0,0,1,0,0,1688,1
481.25,43932.06,706,0,0,0,0,0,1,0,0,0,1,0,1688,0
148.73,6727.18,148,0,0,0,0,0,1,0,0,1,0,0,1688,1
652.26,24398.48,147,0,1,0,0,0,0,0,0,1,0,0,1688,3
1973.58,42424.95,260,0,1,0,0,0,0,0,0,1,0,0,1940,2
455.1,33162.93,523,0,0,0,0,0,1,1,0,0,0,0,1688,2
79.46,31716.72,495,0,0,0,0,1,0,1,0,0,0,0,1964,0
916.28,27904.83,641,0,0,0,0,1,0,0,1,0,0,0,1940,4
1446.07,808.33,350,0,0,0,0,0,1,1,0,0,0,0,1940,1
1089.71,43221.58,461,0,0,1,0,0,0,0,1,0,0,0,1688,0
1794.72,31263.14,283,0,0,0,1,0,0,0,1,0,0,0,1906,2
1961.61,37501.88,289,0,0,0,0,0,1,0,1,0,0,0,1873,4
910.33,19872.1,668,1,0,0,0,0,0,1,0,0,0,0,1688,3
1648.61,3071.98,373,0,0,0,0,1,0,0,0,0,0,1,1940,1
181.19,8593.06,47,0,0,0,0,0,1,0,0,0,1,0,1688,3
737.5,17908.41,82,0,0,0,0,0,1,0,1,0,0,0,1964,1
1260.42,45813.06,710,1,0,0,0,0,0,0,0,1,0,0,1964,4
1548.58,22901.78,200,0,0,1,0,0,0,1,0,0,0,0,1688,1
900.93,44056.72,63,0,0,0,0,1,0,0,0,1,0,0,1873,2
1393.98,48798.41,616,0,0,1,0,0,0,1,0,0,0,0,1906,4
486.86,31207.38,13,1,0,0,0,0,0,0,1,0,0,0,1964,0
998.92,8915.87,552,0,0,0,1,0,0,0,0,1,0,0,1688,0
364.93,6247.84,656,0,0,0,0,1,0,1,0,0,0,0,1940,1
1959.67,40188.44,346,0,1,0,0,0,0,0,0,0,0,1,1940,1
1726.61,26396.81,554,1,0,0,0,0,0,0,1,0,0,0,1873,4
317.81,35537.32,536,0,0,0,0,1,0,0,0,1,0,0,1906,4
1587.85,16452.97,315,0,0,0,1,0,0,0,0,0,0,1,1688,0
1529.1,40213.64,393,0,0,1,0,0,0,1,0,0,0,0,1940,2
7.21,26316.62,416,1,0,0,0,0,0,0,0,1,0,0,1688,3
1093.15,25693.09,536,0,0,0,0,1,0,0,0,1,0,0,1940,1
238.64,3725.12,161,0,0,0,0,1,0,0,0,0,1,0,1873,4
1525.66,16853.19,311,0,0,0,0,0,1,0,0,0,0,1,1906,1
299.71,35223.1,490,0,0,0,0,0,1,0,0,0,1,0,1873,0
1337.2,26700.47,575,0,0,0,0,0,1,1,0,0,0,0,1940,2
1174.4,26422.44,197,0,0,1,0,0,0,0,0,1,0,0,1964,2
1184.97,4262.16,538,1,0,0,0,0,0,0,0,1,0,0,1873,3
1437.2,9290.12,118,0,0,1,0,0,0,1,0,0,0,0,1940,0
68.87,19131.93,577,0,0,0,0,0,1,0,0,0,1,0,1873,4
1061.89,35830.22,46,0,1,0,0,0,0,0,0,1,0,0,1873,3
713.83,15740.89,75,0,0,0,0,1,0,1,0,0,0,0,1688,3
1672.04,31172.49,597,0,1,0,0,0,0,0,0,0,1,0,1688,3
1934.41,4861.9,681,0,0,1,0,0,0,0,0,0,0,1,1688,0
436.0,17418.95,302,0,0,0,0,1,0,1,0,0,0,0,1940,1
431.45,33585.26,283,0,0,0,0,0,1,0,0,0,0,1,1873,3
387.46,2990.42,412,0,1,0,0,0,0,0,0,1,0,0,1964,1
1233.45,26397.21,454,0,0,0,0,0,1,0,0,1,0,0,1964,2
833.88,10982.32,714,0,0,0,0,1,0,0,0,0,0,1,1873,4
278.93,18342.8,559,0,0,0,1,0,0,0,0,0,1,0,1906,3
1176.11,31749.94,406,0,0,0,1,0,0,1,0,0,0,0,1873,1
1690.48,37839.57,627,0,0,1,0,0,0,0,0,0,1,0,1940,1
887.48,11957.77,700,0,1,0,0,0,0,0,1,0,0,0,1873,0
1073.62,5900.29,423,0,1,0,0,0,0,1,0,0,0,0,1873,2
388.21,25754.01,403,0,0,0,1,0,0,0,0,0,1,0,1906,4
1339.4,29414.85,509,0,0,0,0,1,0,0,0,0,1,0,1906,3
1085.83,8654.74,44,0,0,0,0,0,1,0,0,1,0,0,1940,0
1506.77,37507.29,115,0,0,0,0,1,0,1,0,0,0,0,1940,3
1160.38,49461.71,415,0,0,0,0,1,0,0,0,0,0,1,1906,0
700.51,29666.39,557,0,0,1,0,0,0,0,1,0,0,0,1688,2
934.59,27745.72,284,0,0,0,0,0,1,0,0,1,0,0,1873,3
1335.12,45929.76,334,0,1,0,0,0,0,1,0,0,0,0,1940,2
78.11,39465.44,329,0,0,0,1,0,0,1,0,0,0,0,1964,3
343.15,12585.83,277,0,0,1,0,0,0,0,0,1,0,0,1964,1
1844.8,29327.78,205,0,1,0,0,0,0,0,0,0,0,1,1906,4
1966.64,43090.38,628,1,0,0,0,0,0,0,1,0,0,0,1873,2
1600.26,11939.94,602,0,0,0,0,0,1,0,0,1,0,0,1906,1
1213.62,41152.33,17,0,0,0,0,0,1,0,0,0,1,0,1964,1
594.8,46334.77,31,0,0,0,0,0,1,0,0,0,1,0,1688,1
85.77,17420.63,520,0,0,0,1,0,0,0,0,0,0,1,1940,1
26.75,42307.34,579,0,0,0,0,1,0,0,0,0,1,0,1940,2
1482.87,24690.99,513,0,0,1,0,0,0,1,0,0,0,0,1940,1
1572.38,21079.2,439,0,0,1,0,0,0,1,0,0,0,0,1964,0
779.49,48434.35,71,1,0,0,0,0,0,0,0,0,1,0,1688,3
1084.58,38408.07,114,0,0,1,0,0,0,0,0,0,0,1,1940,4
159.55,14329.28,576,0,0,0,0,0,1,0,0,0,0,1,1940,0
558.56,47722.45,344,0,0,0,0,1,0,0,0,0,1,0,1873,3
643.76,35847.54,40,1,0,0,0,0,0,0,0,0,1,0,1940,2
1043.28,22694.73,563,0,1,0,0,0,0,0,0,0,0,1,1964,1
1262.61,22863.25,470,0,0,1,0,0,0,0,0,0,0,1,1940,0
983.28,40973.38,210,1,0,0,0,0,0,1,0,0,0,0,1873,2
1217.38,44854.34,219,0,0,0,0,1,0,0,0,0,1,0,1873,2
1105.14,5369.71,669,0,0,0,1,0,0,0,1,0,0,0,1688,1
300.08,33333.98,272,0,0,0,0,1,0,0,0,1,0,0,1688,4
661.23,16243.59,725,0,0,1,0,0,0,0,0,0,1,0,1873,4
647.09,31160.68,198,0,0,0,1,0,0,0,0,1,0,0,1906,3
1212.69,25079.75,709,0,0,0,0,1,0,0,1,0,0,0,1873,0
281.12,32165.44,551,0,0,0,0,0,1,1,0,0,0,0,1688,2
1498.59,12314.92,30,1,0,0,0,0,0,0,0,0,0,1,1688,4
57.37,37402.25,568,0,0,0,1,0,0,1,0,0,0,0,1940,1
1612.45,22093.36,55,0,0,0,1,0,0,0,0,1,0,0,1873,1
684.23,20711.92,624,0,1,0,0,0,0,0,0,0,1,0,1964,3
1336.93,46394.35,631,0,0,0,1,0,0,0,0,1,0,0,1906,0
594.84,49015.22,531,0,0,0,0,1,0,1,0,0,0,0,1906,3
1326.2,31200.9,318,0,0,0,0,1,0,0,0,0,0,1,1964,2
975.98,10175.4,359,0,0,0,0,1,0,0,0,0,0,1,1906,3
949.48,33289.39,48,0,0,0,1,0,0,0,0,0,1,0,1688,4
216.44,17127.36,690,0,1,0,0,0,0,0,0,0,0,1,1688,1
1208.38,30613.02,299,0,0,1,0,0,0,0,0,0,1,0,1964,3
559.23,48025.92,340,0,1,0,0,0,0,0,0,0,1,0,1688,2
1125.96,25226.99,635,0,0,0,1,0,0,1,0,0,0,0,1873,3
1930.46,7870.2,56,1,0,0,0,0,0,0,0,0,1,0,1940,2
1852.94,16313.06,396,0,0,0,1,0,0,0,0,0,1,0,1906,2
897.86,8942.83,460,0,0,0,0,0,1,0,0,0,0,1,1964,1
1108.77,10837.18,517,0,0,0,1,0,0,0,0,0,1,0,1964,3
113.02,37547.55,115,0,0,0,1,0,0,1,0,0,0,0,1964,2
1003.79,44026.64,458,0,0,0,1,0,0,0,0,1,0,0,1873,4
1995.97,22326.29,90,0,0,1,0,0,0,0,1,0,0,0,1964,4
933.92,6922.51,207,0,0,0,0,1,0,0,0,0,1,0,1964,2
1706.32,31080.33,46,0,0,0,0,0,1,0,1,0,0,0,1873,0
398.29,33662.97,445,0,0,0,1,0,0,0,1,0,0,0,1906,1
1822.62,2474.17,88,1,0,0,0,0,0,0,0,0,0,1,1873,1
1330.56,40889.41,301,0,0,0,0,1,0,0,1,0,0,0,1940,2
1038.95,8693.38,103,0,0,0,0,0,1,0,0,0,0,1,1940,1
643.3,35970.74,198,0,0,0,1,0,0,0,0,0,1,0,1940,3
1434.56,25145.48,94,1,0,0,0,0,0,0,0,1,0,0,1873,2
1074.76,7586.66,663,0,0,0,1,0,0,0,0,0,1,0,1906,4
1621.98,33574.76,730,0,0,0,0,0,1,0,0,0,0,1,1906,1
1874.52,37199.32,724,0,0,0,1,0,0,0,0,0,1,0,1873,2
246.63,2513.44,502,1,0,0,0,0,0,0,1,0,0,0,1873,3
1570.89,31582.01,694,0,1,0,0,0,0,0,0,0,0,1,1906,2
1223.96,6357.58,220,1,0,0,0,0,0,1,0,0,0,0,1688,3
1407.75,8457.47,193,0,0,0,0,1,0,0,0,0,0,1,1964,4
446.6,6790.39,555,0,0,0,0,0,1,0,0,1,0,0,1688,1
1549.72,25733.18,175,0,0,0,0,0,1,0,0,1,0,0,1940,0
1694.84,2070.14,336,0,0,0,0,1,0,0,0,0,0,1,1964,3
1252.51,27476.38,623,0,0,0,0,0,1,1,0,0,0,0,1873,3
1637.28,22844.58,438,0,0,0,0,1,0,0,1,0,0,0,1940,4
1297.2,23268.71,655,0,0,1,0,0,0,1,0,0,0,0,1873,0
1185.81,6568.28,143,0,1,0,0,0,0,0,1,0,0,0,1940,3
643.47,25059.14,648,0,0,1,0,0,0,0,1,0,0,0,1688,4
337.91,23286.59,567,0,0,0,0,0,1,0,0,0,0,1,1688,2
1449.4,28627.91,602,1,0,0,0,0,0,0,0,0,0,1,1964,1
1513.73,48883.06,196,0,0,0,0,1,0,1,0,0,0,0,1906,0
659.95,7734.26,606,0,0,0,0,1,0,0,0,1,0,0,1940,2
392.83,16652.23,673,1,0,0,0,0,0,1,0,0,0,0,1873,3
879.92,43969.15,113,0,1,0,0,0,0,0,0,0,0,1,1906,3
21.86,27163.04,652,0,0,0,0,0,1,0,0,0,0,1,1940,4
211.75,1119.57,468,0,0,0,1,0,0,0,0,1,0,0,1906,2
560.81,2126.33,102,0,0,0,0,0,1,0,0,1,0,0,1906,1
1996.77,28417.58,508,0,0,0,0,1,0,0,0,1,0,0,1873,3
1121.08,6592.12,416,0,0,1,0,0,0,0,0,1,0,0,1940,2
1217.25,13038.04,443,0,0,0,0,0,1,0,0,0,0,1,1873,4
244.16,26327.41,441,0,0,0,0,1,0,0,1,0,0,0,1906,4
1835.55,23914.73,72,0,1,0,0,0,0,0,0,1,0,0,1964,1
684.63,43357.23,282,0,1,0,0,0,0,0,0,1,0,0,1940,3
1556.72,17854.91,316,0,0,0,0,1,0,0,0,1,0,0,1873,0
765.15,23067.38,692,1,0,0,0,0,0,0,0,0,1,0,1688,1
1294.12,16191.66,661,1,0,0,0,0,0,0,1,0,0,0,1873,3
1591.22,40322.63,699,0,1,0,0,0,0,0,1,0,0,0,1940,4
1854.52,21650.53,412,0,0,0,0,0,1,1,0,0,0,0,1873,1
728.39,45538.71,195,1,0,0,0,0,0,0,0,0,1,0,1940,1
1781.41,23919.16,501,0,0,0,1,0,0,0,0,0,1,0,1940,2
701.43,9441.44,364,0,0,1,0,0,0,1,0,0,0,0,1940,2
1699.93,17809.08,509,0,0,0,1,0,0,0,0,0,0,1,1940,1
471.03,48330.34,416,0,0,0,0,1,0,0,0,0,0,1,1940,0
301.95,2376.96,433,0,0,0,1,0,0,0,0,0,0,1,1688,1
1796.85,6632.15,555,0,1,0,0,0,0,0,0,0,0,1,1873,4
63.04,46630.57,364,0,0,1,0,0,0,0,1,0,0,0,1906,3
692.55,29822.57,69,1,0,0,0,0,0,1,0,0,0,0,1906,4
697.82,27957.57,675,0,0,0,1,0,0,1,0,0,0,0,1873,2
712.39,1116.88,464,0,0,0,1,0,0,0,1,0,0,0,1688,1
35.11,490.54,524,0,0,0,0,0,1,0,0,0,1,0,1873,0
1592.6,3638.93,718,0,0,0,0,0,1,0,0,1,0,0,1906,2
653.6,47014.17,335,0,0,0,0,0,1,0,0,1,0,0,1906,3
12.9,3992.7,720,0,1,0,0,0,0,1,0,0,0,0,1906,2
551.35,19959.1,484,0,0,1,0,0,0,1,0,0,0,0,1940,4
134.13,29823.78,364,0,1,0,0,0,0,1,0,0,0,0,1906,0
798.74,9689.71,506,1,0,0,0,0,0,0,0,0,0,1,1964,1
718.19,20306.45,343,0,0,0,1,0,0,0,0,1,0,0,1940,3
1569.28,10479.45,701,0,1,0,0,0,0,0,0,0,0,1,1940,3
846.29,28638.42,12,0,1,0,0,0,0,0,1,0,0,0,1873,0
907.28,44293.68,524,0,0,1,0,0,0,0,1,0,0,0,1940,0
217.65,28099.4,13,0,0,0,1,0,0,0,0,0,1,0,1873,1
661.95,9784.46,102,0,0,1,0,0,0,0,0,0,1,0,1906,1
1184.4,16050.95,528,1,0,0,0,0,0,0,1,0,0,0,1873,2
438.79,29388.72,259,0,0,0,0,0,1,1,0,0,0,0,1873,3
249.14,23372.12,573,0,0,0,1,0,0,0,0,0,1,0,1964,2
868.89,22918.71,86,0,0,0,0,1,0,0,0,0,0,1,1906,2
120.18,15723.02,675,0,0,0,1,0,0,0,0,0,1,0,1688,0
1513.76,26520.86,391,0,0,0,1,0,0,0,0,1,0,0,1906,4
519.47,811.95,470,0,0,0,1,0,0,1,0,0,0,0,1688,1
1162.81,43207.08,127,0,1,0,0,0,0,0,0,1,0,0,1964,3
469.14,13244.25,604,0,0,0,1,0,0,0,0,0,0,1,1873,4
1283.07,4565.09,713,0,0,1,0,0,0,1,0,0,0,0,1688,2
1879.65,45145.64,718,1,0,0,0,0,0,0,1,0,0,0,1906,3
66.78,39382.26,184,0,0,0,1,0,0,0,0,1,0,0,1964,0
470.47,42205.41,258,0,0,0,0,1,0,0,0,1,0,0,1873,4
1300.96,14428.84,359,0,0,0,0,1,0,0,0,0,1,0,1940,0
1240.23,21257.48,168,0,0,0,0,0,1,0,0,0,0,1,1906,4
853.45,38745.19,92,0,0,0,0,1,0,0,0,0,1,0,1873,3
1544.55,42173.85,334,0,0,0,0,1,0,0,0,1,0,0,1688,3
150.36,46771.02,445,1,0,0,0,0,0,0,1,0,0,0,1873,1
965.42,19223.05,366,0,0,1,0,0,0,0,1,0,0,0,1964,1
883.93,47873.23,467,0,0,0,0,0,1,0,0,0,0,1,1940,0
665.42,5106.05,340,0,0,0,0,0,1,0,0,0,1,0,1906,3
1860.59,39487.24,575,0,0,0,0,0,1,0,1,0,0,0,1964,4
1004.13,8590.52,550,0,0,0,0,0,1,0,0,1,0,0,1906,0
28.88,32696.22,147,0,0,0,0,1,0,0,0,0,0,1,1964,1
416.62,33330.34,24,0,0,0,0,0,1,0,0,0,0,1,1906,1
1654.74,9585.62,729,0,0,0,1,0,0,0,0,0,0,1,1688,2
1434.41,11598.15,202,0,0,0,0,0,1,0,1,0,0,0,1873,1
1439.88,26105.07,623,0,0,0,0,0,1,0,0,1,0,0,1873,3
1475.22,33026.34,300,0,0,0,1,0,0,0,0,0,1,0,1964,3
37.45,20424.42,66,0,1,0,0,0,0,0,0,0,0,1,1873,0
777.04,15761.81,96,1,0,0,0,0,0,0,0,0,1,0,1873,3
536.49,36608.73,119,0,0,1,0,0,0,0,1,0,0,0,1906,4
1738.15,3091.54,384,0,0,0,0,0,1,0,0,0,1,0,1940,2
998.86,46359.64,526,1,0,0,0,0,0,0,0,0,0,1,1873,1
1241.21,38617.52,50,0,0,0,0,0,1,0,0,1,0,0,1906,1
596.53,16119.49,489,0,0,0,0,0,1,0,0,1,0,0,1940,2
119.06,47454.03,301,1,0,0,0,0,0,0,1,0,0,0,1873,0
829.08,44593.45,162,0,0,1,0,0,0,0,0,0,0,1,1906,4
610.22,4637.27,384,0,0,0,0,0,1,0,0,0,1,0,1688,0
1558.27,47983.86,94,0,0,0,0,0,1,0,0,0,1,0,1688,1
76.14,44280.4,177,0,0,0,1,0,0,0,0,0,1,0,1906,3
914.69,48843.36,109,0,0,1,0,0,0,0,0,0,0,1,1940,3
1558.14,38770.05,375,0,0,0,0,0,1,0,0,0,1,0,1940,2
521.35,36788.76,372,0,0,0,0,0,1,0,0,0,1,0,1964,0
801.73,19671.92,127,0,0,0,0,1,0,0,0,1,0,0,1688,3
1443.62,14370.47,162,0,1,0,0,0,0,0,0,1,0,0,1688,2
1988.85,29616.82,383,0,0,1,0,0,0,0,1,0,0,0,1940,1
1634.86,33015.17,214,0,0,0,0,1,0,1,0,0,0,0,1688,2
1366.4,17572.91,655,0,0,0,0,1,0,0,0,0,1,0,1964,2
1124.75,13802.4,487,0,0,0,0,1,0,0,0,0,1,0,1688,4
999.33,42036.45,91,0,0,0,1,0,0,1,0,0,0,0,1873,4
323.63,48160.22,409,0,0,0,0,1,0,0,0,0,0,1,1964,3
581.72,40587.86,3,0,0,0,1,0,0,0,0,0,1,0,1964,3
437.05,37521.03,292,0,0,0,0,1,0,0,0,0,0,1,1940,0
1387.17,30971.61,281,1,0,0,0,0,0,0,1,0,0,0,1688,0
909.15,48749.02,498,0,0,0,0,1,0,0,0,0,1,0,1964,4
619.25,1851.91,154,0,0,0,1,0,0,0,1,0,0,0,1688,2
484.96,10378.94,395,0,0,0,0,1,0,1,0,0,0,0,1873,1
1274.93,3950.51,720,0,0,1,0,0,0,0,0,0,1,0,1940,4
1520.91,25806.77,135,0,0,0,0,1,0,1,0,0,0,0,1688,4
106.91,9362.52,519,0,0,0,1,0,0,0,1,0,0,0,1688,1
1636.48,44759.6,368,0,1,0,0,0,0,0,0,0,0,1,1688,3
1120.82,36785.67,577,0,0,1,0,0,0,0,0,1,0,0,1873,3
1914.65,6967.76,8,0,0,0,0,1,0,0,1,0,0,0,1873,1
1121.4,30485.18,360,0,0,0,1,0,0,1,0,0,0,0,1906,2
100.35,36327.56,246,0,0,0,1,0,0,0,0,1,0,0,1906,4
1720.71,11797.34,619,0,0,1,0,0,0,1,0,0,0,0,1964,3
1733.57,1647.86,11,0,0,0,1,0,0,0,0,1,0,0,1964,4
1675.44,20064.07,728,0,0,1,0,0,0,0,1,0,0,0,1964,1
147.87,33323.3,706,1,0,0,0,0,0,0,0,0,1,0,1906,1
1386.42,40552.15,12,0,0,1,0,0,0,1,0,0,0,0,1906,2
989.68,41346.11,116,0,0,0,0,1,0,1,0,0,0,0,1940,0
643.54,8403.66,575,1,0,0,0,0,0,0,0,0,1,0,1964,4
308.3,34218.41,591,1,0,0,0,0,0,0,0,1,0,0,1964,2
1870.69,30052.55,426,0,0,0,1,0,0,0,0,0,0,1,1873,1
187.95,2365.14,293,0,1,0,0,0,0,0,0,1,0,0,1906,1
906.46,14200.98,444,0,0,1,0,0,0,0,1,0,0,0,1688,4
1619.72,17954.26,54,0,0,0,0,0,1,1,0,0,0,0,1940,2
1729.67,22585.37,494,0,0,0,0,1,0,0,1,0,0,0,1940,4
1270.52,37790.14,243,0,0,0,0,0,1,0,0,1,0,0,1940,1
154.01,24490.85,194,1,0,0,0,0,0,0,1,0,0,0,1964,2
1390.7,15537.91,5,0,1,0,0,0,0,1,0,0,0,0,1940,4
618.19,11837.91,372,0,0,0,1,0,0,0,0,0,0,1,1940,1
172.04,28617.46,278,0,1,0,0,0,0,0,0,0,0,1,1940,2
30.35,5463.22,482,0,0,1,0,0,0,0,0,0,1,0,1940,0
1817.7,3003.25,578,0,1,0,0,0,0,0,0,1,0,0,1940,1
566.88,16492.63,228,0,0,0,1,0,0,0,1,0,0,0,1964,1
965.3,39498.24,7,0,1,0,0,0,0,0,0,0,0,1,1688,1
1586.89,1426.43,412,0,1,0,0,0,0,0,0,0,0,1,1964,0
656.16,25261.23,50,0,0,1,0,0,0,0,0,0,1,0,1964,4
125.96,46163.84,55,0,0,1,0,0,0,0,1,0,0,0,1688,2
637.03,33306.12,120,1,0,0,0,0,0,0,1,0,0,0,1964,4
1547.6,38868.17,337,1,0,0,0,0,0,0,1,0,0,0,1940,0
1941.43,40517.43,2,0,0,0,0,1,0,0,1,0,0,0,1906,2
687.48,44827.86,323,0,1,0,0,0,0,0,0,0,0,1,1940,0
938.85,18443.52,302,0,0,0,0,0,1,0,1,0,0,0,1873,1
117.08,26285.61,375,0,1,0,0,0,0,0,0,0,0,1,1906,0
1104.15,46285.95,566,0,0,1,0,0,0,1,0,0,0,0,1964,1
1266.98,41796.55,385,0,1,0,0,0,0,0,1,0,0,0,1873,4
824.86,23808.01,266,0,0,0,1,0,0,1,0,0,0,0,1940,4
1331.93,4433.32,393,1,0,0,0,0,0,0,0,1,0,0,1964,0
1207.72,36190.77,514,0,0,0,0,1,0,0,0,0,1,0,1688,3
620.54,33650.04,94,1,0,0,0,0,0,0,0,0,0,1,1688,0
1443.64,1821.34,145,0,0,1,0,0,0,0,0,0,0,1,1873,0
1994.23,6514.13,10,0,1,0,0,0,0,0,1,0,0,0,1873,1
768.35,19524.37,462,0,0,0,1,0,0,0,0,0,1,0,1940,3
1722.96,21951.23,465,1,0,0,0,0,0,1,0,0,0,0,1964,2
1504.44,20336.0,463,1,0,0,0,0,0,1,0,0,0,0,1940,1
1714.24,5085.11,545,1,0,0,0,0,0,0,0,0,0,1,1873,1
196.25,31982.12,700,0,0,1,0,0,0,0,0,0,1,0,1964,0
921.41,8135.14,51,1,0,0,0,0,0,0,1,0,0,0,1940,4
1570.19,45829.97,323,0,1,0,0,0,0,0,0,0,1,0,1964,4
204.88,27014.34,87,0,1,0,0,0,0,0,0,0,0,1,1873,3
1641.89,22882.11,440,0,0,0,0,0,1,0,0,0,0,1,1688,4
1566.53,4740.41,560,0,1,0,0,0,0,1,0,0,0,0,1873,4
1315.35,2343.04,644,0,0,1,0,0,0,0,1,0,0,0,1906,4
1895.58,1845.88,361,1,0,0,0,0,0,0,0,0,1,0,1873,0
1557.16,16593.18,694,1,0,0,0,0,0,0,0,0,0,1,1906,0
1921.13,27931.85,334,0,0,0,0,0,1,1,0,0,0,0,1906,1
741.06,25563.71,62,0,0,1,0,0,0,0,1,0,0,0,1688,3
305.14,40166.06,125,0,0,0,0,0,1,0,1,0,0,0,1964,1
101.57,43646.36,151,0,0,0,0,0,1,0,0,0,1,0,1873,0
1752.62,45738.78,53,0,0,0,0,1,0,0,0,0,1,0,1906,0
1895.55,32378.31,709,0,0,0,0,1,0,0,1,0,0,0,1873,0
962.29,2097.35,592,1,0,0,0,0,0,1,0,0,0,0,1940,4
1365.88,18997.72,23,0,0,0,0,1,0,0,1,0,0,0,1940,1
1923.69,41173.92,9,0,1,0,0,0,0,0,0,1,0,0,1940,1
1295.84,34223.11,478,1,0,0,0,0,0,1,0,0,0,0,1906,3
244.85,17723.42,718,0,1,0,0,0,0,0,0,0,0,1,1964,0
1801.16,4393.08,653,0,0,0,0,1,0,0,0,1,0,0,1964,4
467.36,31318.83,408,0,1,0,0,0,0,0,0,0,0,1,1906,0
1341.86,46366.64,365,0,1,0,0,0,0,0,1,0,0,0,1688,4
1741.33,10620.92,591,0,0,0,0,1,0,0,0,0,0,1,1964,4
938.54,8834.8,420,0,1,0,0,0,0,0,0,1,0,0,1964,0
811.83,1292.06,420,0,0,0,0,0,1,0,0,0,1,0,1940,0
1469.83,5340.58,288,0,1,0,0,0,0,0,0,0,1,0,1873,0
675.26,7610.12,382,0,0,0,0,1,0,1,0,0,0,0,1940,0
702.63,48611.15,352,0,0,1,0,0,0,1,0,0,0,0,1906,0
1800.43,7726.9,294,0,0,1,0,0,0,0,0,0,1,0,1906,1
288.75,42305.6,451,0,0,0,1,0,0,1,0,0,0,0,1906,2
1200.41,5926.61,302,0,0,1,0,0,0,1,0,0,0,0,1906,2
598.39,26749.71,558,0,0,1,0,0,0,0,1,0,0,0,1964,0
13.18,7291.36,20,0,0,0,1,0,0,1,0,0,0,0,1940,1
1378.76,29.74,292,0,0,0,0,1,0,0,0,1,0,0,1964,0
990.76,24289.03,644,0,0,0,1,0,0,0,0,1,0,0,1688,1
1306.99,24027.04,218,0,0,0,1,0,0,0,0,0,1,0,1940,1
430.6,35021.47,726,0,1,0,0,0,0,0,0,0,1,0,1940,2
439.38,44912.92,375,0,0,0,1,0,0,0,1,0,0,0,1906,3
